smiles,group
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
CCCOC(=O)C(=O)OCCC,valid
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
C=CCc1ccc(OC)cc1,training
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
CC1=CCC(C(C)(C)O)CC1,valid
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
COC(=O)c1ccccc1O,training
Cc1cc(C)c(O)c(C)c1,training
Cc1cc(C)c(O)c(C)c1,training
Cc1cc(C)c(O)c(C)c1,training
Cc1cc(C)c(O)c(C)c1,training
Cc1cc(C)c(O)c(C)c1,training
Cc1cc(C)c(O)c(C)c1,training
Cc1cc(C)c(O)c(C)c1,training
Cc1cc(C)c(O)c(C)c1,training
Cc1cc(C)c(O)c(C)c1,training
Cc1cc(C)c(O)c(C)c1,training
Cc1cc(C)c(O)c(C)c1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CC1CCC(C(C)C)C(O)C1,training
CCc1cccc(O)c1,training
CCc1cccc(O)c1,training
CCc1cccc(O)c1,training
CCc1cccc(O)c1,training
CCc1cccc(O)c1,training
CCc1cccc(O)c1,training
CCc1cccc(O)c1,training
CCc1cccc(O)c1,training
CCc1cccc(O)c1,training
CCc1cccc(O)c1,training
CCc1cccc(O)c1,training
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
CCOC(=O)C=CC(=O)OCC,test
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
C=C(CC(=O)OCC)C(=O)OCC,valid
CCCCCC(=O)O,training
CCCCCC(=O)O,training
CCCCCC(=O)O,training
CCCCCC(=O)O,training
CCCCCC(=O)O,training
CCCCCC(=O)O,training
CCCCCC(=O)O,training
CCCCCC(=O)O,training
CCCCCC(=O)O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
C=CC(C)(CCC=C(C)C)OC(C)=O,training
CC(C)c1ccccc1O,training
CC(C)c1ccccc1O,training
CC(C)c1ccccc1O,training
CC(C)c1ccccc1O,training
CC(C)c1ccccc1O,training
CC(C)c1ccccc1O,training
CC(C)c1ccccc1O,training
CC(C)c1ccccc1O,training
CC(C)c1ccccc1O,training
CC(C)c1ccccc1O,training
CC(C)c1ccccc1O,training
CC(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CC(C)(C)c1ccccc1O,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCOC(=O)CCC(=O)OCC,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CCCOC(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CC(C)(C)C(=O)c1ccccc1,training
CCCCCCCCCO,training
CCCCCCCCCO,training
CCCCCCCCCO,training
CCCCCCCCCO,training
CCCCCCCCCO,training
CCCCCCCCCO,training
CCCCCCCCCO,training
CCCCCCCCCO,training
CCCCCCCCCO,training
CCCCCCCCCO,training
CCCCCCCCCO,training
OCCc1ccccc1,training
OCCc1ccccc1,training
OCCc1ccccc1,training
OCCc1ccccc1,training
OCCc1ccccc1,training
OCCc1ccccc1,training
OCCc1ccccc1,training
OCCc1ccccc1,training
OCCc1ccccc1,training
OCCc1ccccc1,training
OCCc1ccccc1,training
CC(C)CCCC(C)CCO,training
CC(C)CCCC(C)CCO,training
CC(C)CCCC(C)CCO,training
CC(C)CCCC(C)CCO,training
CC(C)CCCC(C)CCO,training
CC(C)CCCC(C)CCO,training
CC(C)CCCC(C)CCO,training
CC(C)CCCC(C)CCO,training
CC(C)CCCC(C)CCO,training
CC(C)CCCC(C)CCO,training
CC(C)CCCC(C)CCO,training
CC(C)CCCC(C)CCO,training
C=C(C)C1CC=C(C)C(=O)C1,training
C=C(C)C1CC=C(C)C(=O)C1,training
C=C(C)C1CC=C(C)C(=O)C1,training
C=C(C)C1CC=C(C)C(=O)C1,training
C=C(C)C1CC=C(C)C(=O)C1,training
C=C(C)C1CC=C(C)C(=O)C1,training
C=C(C)C1CC=C(C)C(=O)C1,training
C=C(C)C1CC=C(C)C(=O)C1,training
C=C(C)C1CC=C(C)C(=O)C1,training
C=C(C)C1CC=C(C)C(=O)C1,training
C=C(C)C1CC=C(C)C(=O)C1,training
C=C(C)C1CC=C(C)C(=O)C1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)CC(=O)c1ccccc1,training
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
CC(C)c1ccc(C=O)cc1,valid
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
C=CC(=O)OCCCCCCCC,training
CCCc1ccccc1O,training
CCCc1ccccc1O,training
CCCc1ccccc1O,training
CCCc1ccccc1O,training
CCCc1ccccc1O,training
CCCc1ccccc1O,training
CCCc1ccccc1O,training
CCCc1ccccc1O,training
CCCc1ccccc1O,training
CCCc1ccccc1O,training
CCCc1ccccc1O,training
CCCc1ccccc1O,training
CC(C)c1cccc(O)c1,training
CC(C)c1cccc(O)c1,training
CC(C)c1cccc(O)c1,training
CC(C)c1cccc(O)c1,training
CC(C)c1cccc(O)c1,training
CC(C)c1cccc(O)c1,training
CC(C)c1cccc(O)c1,training
CC(C)c1cccc(O)c1,training
CC(C)c1cccc(O)c1,training
CC(C)c1cccc(O)c1,training
CC(C)c1cccc(O)c1,training
CC(C)c1cccc(O)c1,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CC(C)=CCCC(C)=CCOC=O,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CCC(=O)c1ccc(C)cc1,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
CC(=O)CCC(=O)OCC(C)C,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
C=C(CC(=O)OC)C(=O)OC,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CC(C)COC(=O)C(=O)OCC(C)C,training
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
CCCCCCCCCC(=O)OC,test
Cc1cc(C)c(O)cc1C,training
Cc1cc(C)c(O)cc1C,training
Cc1cc(C)c(O)cc1C,training
Cc1cc(C)c(O)cc1C,training
Cc1cc(C)c(O)cc1C,training
Cc1cc(C)c(O)cc1C,training
Cc1cc(C)c(O)cc1C,training
Cc1cc(C)c(O)cc1C,training
Cc1cc(C)c(O)cc1C,training
Cc1cc(C)c(O)cc1C,training
Cc1cc(C)c(O)cc1C,training
Cc1cc(C)c(C)c(O)c1,training
Cc1cc(C)c(C)c(O)c1,training
Cc1cc(C)c(C)c(O)c1,training
Cc1cc(C)c(C)c(O)c1,training
Cc1cc(C)c(C)c(O)c1,training
Cc1cc(C)c(C)c(O)c1,training
Cc1cc(C)c(C)c(O)c1,training
Cc1cc(C)c(C)c(O)c1,training
Cc1cc(C)c(C)c(O)c1,training
Cc1cc(C)c(C)c(O)c1,training
Cc1cc(C)c(C)c(O)c1,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
CC(C)=CCCC(C)CCO,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
Cc1ccc(C(C)C)c(O)c1,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
C=CCc1ccc2c(c1)OCO2,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CCC(=O)OC1CC2CCC1(C)C2(C)C,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(=O)OC(C)(C)C1CC=C(C)CC1,training
CC(C)c1ccc(O)cc1,training
CC(C)c1ccc(O)cc1,training
CC(C)c1ccc(O)cc1,training
CC(C)c1ccc(O)cc1,training
CC(C)c1ccc(O)cc1,training
CC(C)c1ccc(O)cc1,training
CC(C)c1ccc(O)cc1,training
CC(C)c1ccc(O)cc1,training
CC(C)c1ccc(O)cc1,training
CC(C)c1ccc(O)cc1,training
CC(C)c1ccc(O)cc1,training
CC(C)c1ccc(O)cc1,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CCCCCCCCCC(C)=O,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CC(C)COC(=O)c1ccccc1,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CCCCOCCOCCO,training
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
CC1=C(O)C(=O)C(C(C)C)CC1,test
Cc1cc(C)c(C)c(O)c1C,training
Cc1cc(C)c(C)c(O)c1C,training
Cc1cc(C)c(C)c(O)c1C,training
Cc1cc(C)c(C)c(O)c1C,training
Cc1cc(C)c(C)c(O)c1C,training
Cc1cc(C)c(C)c(O)c1C,training
Cc1cc(C)c(C)c(O)c1C,training
Cc1cc(C)c(C)c(O)c1C,training
Cc1cc(C)c(C)c(O)c1C,training
Cc1cc(C)c(C)c(O)c1C,training
Cc1cc(C)c(C)c(O)c1C,training
Cc1cc(C)c(C)c(O)c1C,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCOC(=O)CCCC(=O)OCC,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
CCCCCCCc1ccccc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
c1ccc(C2CCCCC2)cc1,training
CCc1cc(C)cc(O)c1,training
CCc1cc(C)cc(O)c1,training
CCc1cc(C)cc(O)c1,training
CCc1cc(C)cc(O)c1,training
CCc1cc(C)cc(O)c1,training
CCc1cc(C)cc(O)c1,training
CCc1cc(C)cc(O)c1,training
CCc1cc(C)cc(O)c1,training
CCc1cc(C)cc(O)c1,training
CCc1cc(C)cc(O)c1,training
CCc1cc(C)cc(O)c1,training
CCc1cc(C)cc(O)c1,training
